timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, stateouterloop, yaw, laserFront, Position X, Position Y, Position Z, yaw
17711, 0.0037687583826482296, 8.763018558965996e-05, 0.01888059265911579, 0.004056362435221672, 0.0016273119254037738, -0.0019582039676606655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3377056121826172, 0.017578456550836563, -0.5040060877799988, 0.029953073407435332
17731, 0.0036751674488186836, 4.271465149940923e-05, 0.01850230060517788, 0.0037460429593920708, 0.0014361763605847955, -0.0038357155863195658, 131044.8046875, 156231.25, 90953.3359375, 119799.8359375, 141798.609375, 102870.8515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22613312304019928, 177.0, -1.3376182317733765, 0.017549358308315277, -0.5037881731987, 0.030696420642616934
17751, 0.0041232663206756115, 4.0007467760005966e-05, 0.018424157053232193, 0.0058911931701004505, 0.0014619368594139814, -0.003941176924854517, 131042.5625, 156235.078125, 90950.578125, 119805.0703125, 141803.15625, 102868.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22634053230285645, 177.0, -1.3376197814941406, 0.017685584723949432, -0.5038630366325378, 0.031673505261055106
17771, 0.004133140668272972, -0.00041768630035221577, 0.01780722104012966, 0.00625770865008235, -0.0004832304548472166, -0.006801688577979803, 131041.9375, 156233.15625, 90948.625, 119796.1328125, 141799.109375, 102868.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2273779958486557, 175.0, -1.3376868963241577, 0.01760610193014145, -0.5039344429969788, 0.030764304174772966
17791, 0.00413292832672596, 5.0319344154559076e-05, 0.017671899870038033, 0.0060908314771950245, 0.0016236178344115615, -0.006750919856131077, 131037.453125, 156231.25, 90948.625, 119798.515625, 141798.609375, 102867.4765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2270643711090088, 175.0, -1.3376284837722778, 0.017712730914354324, -0.5039079189300537, 0.03021462229110627
17811, 0.003641019109636545, 3.522992119542323e-05, 0.01811317540705204, 0.003879046766087413, 0.0016096743056550622, -0.0034719512332230806, 131043.5625, 156235.078125, 90955.2890625, 119796.7890625, 141796.828125, 102866.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22666072845458984, 175.0, -1.3376779556274414, 0.017522772774100304, -0.5038368701934814, 0.030475520914136987
17831, 0.004093884024769068, 2.859177766367793e-05, 0.018038157373666763, 0.005771521478891373, 0.0013400745810940862, -0.003564100945368409, 131048.0546875, 156235.078125, 90957.2421875, 119801.359375, 141799.609375, 102866.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2263917624950409, 176.0, -1.3377559185028076, 0.01777866668999195, -0.5039520859718323, 0.030431515725557
17851, 0.004213579930365086, 5.586927363765426e-05, 0.017970813438296318, 0.00617862306535244, 0.0014505579601973295, -0.0031734872609376907, 131048.671875, 156233.15625, 90958.390625, 119798.515625, 141804.9375, 102861.28125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22478309273719788, 176.0, -1.3375414609909058, 0.016976168379187584, -0.503812849521637, 0.03110699628700709
17871, 0.004348208196461201, 9.042979218065739e-05, 0.01749194972217083, 0.006549695506691933, 0.0018435452366247773, -0.005429564509540796, 131035.828125, 156233.15625, 90960.34375, 119799.8359375, 141807.703125, 102864.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22577965259552002, 176.0, -1.3375425338745117, 0.017506159842014313, -0.5036434531211853, 0.02991403736178968
17891, 0.004322926979511976, -0.00044577292283065617, 0.017384100705385208, 0.006200575735419989, 8.355898171430454e-05, -0.0053683314472436905, 131044.1875, 156235.078125, 90957.2421875, 119804.2109375, 141807.203125, 102869.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22583730518817902, 177.0, -1.337571382522583, 0.01784636080265045, -0.5040004253387451, 0.02781998670607739
17911, 0.0043114423751831055, 7.652177009731531e-05, 0.017955243587493896, 0.006153788883239031, 0.002482922514900565, -0.0019018100574612617, 131037.453125, 156235.078125, 90960.6875, 119798.3125, 141802.65625, 102873.484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2267768681049347, 177.0, -1.337631344795227, 0.018052319064736366, -0.5041405558586121, 0.027851665964957365
17931, 0.004106028471142054, -2.487081292201765e-05, 0.017915422096848488, 0.00505416514351964, 0.0024596559815108776, -0.0021474172826856375, 131046.4296875, 156235.078125, 90960.34375, 119796.1328125, 141796.328125, 102869.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22483506798744202, 177.0, -1.337583303451538, 0.017539573833346367, -0.5037909150123596, 0.030540451144387228
17951, 0.004205634351819754, 3.0806892027612776e-05, 0.018335875123739243, 0.005602061748504639, 0.0033190336544066668, -0.00016856880392879248, 131041.9375, 156233.15625, 90957.5859375, 119799.171875, 141802.65625, 102864.65625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22417917847633362, 175.0, -1.3375916481018066, 0.017576035112142563, -0.5038013458251953, 0.030778398420111
17972, 0.004323252942413092, 9.850932838162407e-05, 0.01832958497107029, 0.006078493781387806, 0.003708801930770278, -0.00045198557199910283, 131037.453125, 156233.15625, 90956.4375, 119799.8359375, 141803.15625, 102871.421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22340817749500275, 175.0, -1.3376829624176025, 0.017523199319839478, -0.504008412361145, 0.029558708502787044
17991, 0.004166742786765099, -0.0005111242644488811, 0.017774922773241997, 0.00525454618036747, 0.001670669298619032, -0.0037035576533526182, 131043.5625, 156233.15625, 90958.390625, 119796.9921875, 141807.203125, 102869.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22473151981830597, 175.0, -1.3376625776290894, 0.017738237977027893, -0.5040151476860046, 0.02997975579584484
18012, 0.00427601020783186, -0.0004730581131298095, 0.017700638622045517, 0.005831597838550806, 0.002443204401060939, -0.003660916117951274, 131045.1875, 156235.078125, 90959.5390625, 119797.6484375, 141802.15625, 102866.7265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22576992213726044, 177.0, -1.3379380702972412, 0.017414012923836708, -0.5038915276527405, 0.03459001127320562
18031, 0.003721012733876705, -0.00046291318722069263, 0.017628146335482597, 0.0036634844727814198, 0.0028069878462702036, -0.0038526251446455717, 131034.5859375, 156233.15625, 90956.0859375, 119795.46875, 141801.375, 102868.0390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.22814317047595978, 177.0, -1.337551474571228, 0.017949240282177925, -0.5040006041526794, 0.031224551604498628
