timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
139058, 0.01946396380662918, 0.0186001043766737, 0.0015587758971378207, 0.006604079157114029, 0.0013621209654957056, 0.001207363442517817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
139078, 0.01914837211370468, 0.018844500184059143, 0.0013532978482544422, 0.004804381635040045, 0.002684319391846657, 0.000493482337333262, 125563.796875, 156698.28125, 89794.96875, 113564.125, 140551.75, 98975.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04893512651324272, 266.0, 0.0, 0.0, 0, 0, 0, 0
139098, 0.019475188106298447, 0.01887260377407074, 0.001362315146252513, 0.006373129785060883, 0.002724383259192109, 0.00040937974699772894, 125556.203125, 156698.28125, 89803.8828125, 113568.4296875, 140554.796875, 98971.6796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047073621302843094, 266.0, 0.0, 0.0, 0, 0, 0, 0
139118, 0.019614627584815025, 0.018932627514004707, 0.0012169177643954754, 0.0068546077236533165, 0.0031201501842588186, -0.00027653214056044817, 125560.921875, 156698.28125, 89798.859375, 113566.28125, 140553.03125, 98971.6796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046776749193668365, 266.0, 0.0, 0.0, 0, 0, 0, 0
139138, 0.01953376829624176, 0.0186257753521204, 0.001214548945426941, 0.006316272541880608, 0.001351863262243569, -0.00015050799993332475, 125559.3515625, 156698.28125, 89800.796875, 113569.890625, 140551.25, 98972.9609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05321511998772621, 266.0, 0.0, 0.0, 0, 0, 0, 0
139158, 0.019669953733682632, 0.01865525357425213, 0.0011251417454332113, 0.007040692027658224, 0.0016460918122902513, -0.0006048377836123109, 125566.0234375, 156696.34375, 89800.0, 113570.5859375, 140553.53125, 98970.3984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0485413633286953, 266.0, 0.0, 0.0, 0, 0, 0, 0
139178, 0.019819047302007675, 0.018692871555685997, 0.0011116956593468785, 0.007840163074433804, 0.0021092984825372696, -0.0006700451485812664, 125564.4453125, 156696.34375, 89795.765625, 113564.8203125, 140555.296875, 98972.4375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049405597150325775, 266.0, 0.0, 0.0, 0, 0, 0, 0
139198, 0.019850628450512886, 0.019032247364521027, 0.0014634091639891267, 0.007988275028765202, 0.004056641831994057, 0.0014080420369282365, 125566.0234375, 156700.203125, 89803.8828125, 113567.7421875, 140551.75, 98974.234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04562331363558769, 266.0, 0.0, 0.0, -2.3978872299194336, -0.005007100757211447, -2.5877561569213867, -0.019350766177733212
139218, 0.01973419263958931, 0.019037047401070595, 0.001494882395491004, 0.007112107239663601, 0.004255030769854784, 0.0015520721208304167, 125558.6953125, 156698.28125, 89803.5390625, 113572.8125, 140553.53125, 98979.0625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04711315035820007, 266.0, 0.0, 0.0, -2.3989787101745605, -0.006321554537862539, -2.5912938117980957, -0.027052884584965207
139238, 0.01973068155348301, 0.018746167421340942, 0.001532518770545721, 0.006942623760551214, 0.002942140679806471, 0.002095487667247653, 125558.4296875, 156698.28125, 89793.828125, 113566.28125, 140555.296875, 98974.9921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04968700185418129, 265.0, 0.0, 0.0, -2.3973047733306885, -0.006637181621044874, -2.589568853378296, -0.00748276017608566
