timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
10250, -0.0028373049572110176, -0.0061246491968631744, 0.0072271148674190044, 0.0039039503317326307, 0.0017004705732688308, -0.00786900706589222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3071587085723877, -0.006619453430175781, -2.6197292804718018, -0.04358902077883199
10270, -0.0028169453144073486, -0.006449003238230944, 0.007062289863824844, 0.0039125001057982445, 2.5024006390594877e-05, -0.007938195951282978, 127457.2578125, 156421.0, 89673.953125, 116532.2421875, 141126.421875, 100218.8984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10438656806945801, 268.0, 0.0, 0.0, -2.307119846343994, -0.006566217634826899, -2.619753122329712, -0.04308179108229083
10290, -0.002452622400596738, -0.006110214628279209, 0.006512542720884085, 0.005651859100908041, 0.0016774680698290467, -0.010110083036124706, 127495.46875, 156422.921875, 89702.2421875, 116540.9140625, 141157.78125, 100238.578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10557766258716583, 268.0, 0.0, 0.0, -2.307257890701294, -0.0054811653681099415, -2.619328022003174, -0.042520051784976046
10310, -0.0027703694067895412, -0.0061022257432341576, 0.006309237331151962, 0.003937180619686842, 0.0016725508030503988, -0.01032278686761856, 127526.6953125, 156424.84375, 89725.5234375, 116567.75, 141174.484375, 100260.3046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10562165826559067, 266.0, 0.0, 0.0, -2.307112216949463, -0.006574294064193964, -2.6197421550750732, -0.04317777122220678
10330, -0.002396852010861039, -0.006092376075685024, 0.006410564295947552, 0.005987283308058977, 0.0017858484061434865, -0.008941659703850746, 127540.71875, 156426.765625, 89754.9609375, 116581.578125, 141203.078125, 100269.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10683169960975647, 266.0, 0.0, 0.0, -2.3071165084838867, -0.006604928523302078, -2.619819164276123, -0.04305506277704342
10350, -0.002726941369473934, -0.006435657385736704, 0.006231790874153376, 0.0038073647301644087, 0.0001422789937350899, -0.009113728068768978, 127564.6171875, 156426.765625, 89771.625, 116594.5859375, 141213.1875, 100286.6484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10846177488565445, 266.0, 0.0, 0.0, -2.30709171295166, -0.0066727809607982635, -2.619779348373413, -0.043787929054051794
10370, -0.0026642102748155594, -0.00643380731344223, 0.007223604246973991, 0.004129317589104176, -5.360048089642078e-05, -0.0025877912994474173, 127588.5078125, 156428.6875, 89794.109375, 116615.6015625, 141236.71875, 100299.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10597889870405197, 270.0, 0.0, 0.0, -2.3070919513702393, -0.006590922363102436, -2.6199047565460205, -0.0421282135450686
10390, -0.002723412122577429, -0.006069660186767578, 0.00717130908742547, 0.0038764821365475655, 0.0017393986927345395, -0.0027689270209521055, 127605.0703125, 156432.53125, 89808.8359375, 116630.109375, 141253.15625, 100311.1796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10538344085216522, 270.0, 0.0, 0.0, -2.3071484565734863, -0.006544559262692928, -2.6197123527526855, -0.04408053950254408
10410, -0.0027069307398051023, -0.006436501629650593, 0.007112015970051289, 0.003571905894204974, 7.465273938578321e-06, -0.003233969444409013, 127619.7421875, 156434.453125, 89821.6171875, 116646.109375, 141261.75, 100323.984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10957944393157959, 270.0, 0.0, 0.0, -2.30707049369812, -0.006531323306262493, -2.619910478591919, -0.04259089970628434
10430, -0.002414837246760726, -0.006436290219426155, 0.006996657699346542, 0.005130020901560783, 0.00041628567851148546, -0.0037830048240721226, 127646.1796875, 156436.359375, 89842.171875, 116652.484375, 141274.90625, 100329.359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1076538935303688, 270.0, 0.0, 0.0, -2.307285785675049, -0.007392272353172302, -2.6203250885009766, -0.049051194812080624
10450, -0.0027302238158881664, -0.006436708848923445, 0.006921638268977404, 0.0035991293843835592, 0.0006050388910807669, -0.0037449949886649847, 127659.8984375, 156434.453125, 89857.703125, 116675.8046875, 141290.34375, 100347.765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11286093294620514, 270.0, 0.0, 0.0, -2.3070695400238037, -0.006667857989668846, -2.6197593212127686, -0.04273797870633656
10470, -0.0027446283493191004, -0.0054823062382638454, 0.006891212426126003, 0.003493610769510269, 0.005502933636307716, -0.0039824447594583035, 127674.5390625, 156436.359375, 89869.359375, 116677.96875, 141293.125, 100358.515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11046947538852692, 270.0, 0.0, 0.0, -2.3070695400238037, -0.006667857989668846, -2.6197593212127686, -0.04273797870633656
10490, -0.0027310578152537346, -0.006081252358853817, 0.006810737308114767, 0.003465502057224512, 0.0027902554720640182, -0.004477630369365215, 127695.265625, 156438.28125, 89882.1484375, 116687.328125, 141308.5625, 100362.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11533674597740173, 267.0, 0.0, 0.0, -2.307112455368042, -0.006593348458409309, -2.619805097579956, -0.04265477614007807
