timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
20309, 0.003905843710526824, -0.0012595904991030693, 0.008192376233637333, 0.0004239280242472887, 0.0025004809722304344, -0.009409052319824696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.369874954223633, -0.007249310612678528, -2.637427806854248, -0.012447707051251856
20329, 0.004563589580357075, -0.0012903284514322877, 0.00880079809576273, 0.0032147348392754793, 0.002418592805042863, -0.00559679139405489, 127944.8828125, 156540.203125, 90915.28125, 116801.0390625, 141410.578125, 100480.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12549179792404175, 367.0, 0.0, 0.0, -2.3699355125427246, -0.006345388479530811, -2.6376240253448486, -0.010588222093003816
20349, 0.004595916718244553, -0.0012657401384785771, 0.008684989996254444, 0.003502550767734647, 0.0026021176017820835, -0.006077990867197514, 127934.3515625, 156538.28125, 90923.453125, 116811.21875, 141409.578125, 100485.953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12629380822181702, 367.0, 0.0, 0.0, -2.369992971420288, -0.006343398243188858, -2.6376068592071533, -0.010398534614569669
20369, 0.004552179016172886, -0.001299178460612893, 0.009192414581775665, 0.0035809355322271585, 0.0024180999025702477, -0.003045646706596017, 127932.7578125, 156536.34375, 90916.4375, 116803.890625, 141401.46875, 100481.109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12439969927072525, 364.0, 0.0, 0.0, -2.369842767715454, -0.007084360346198082, -2.637521266937256, -0.012540442568647057
20389, 0.004625311121344566, -0.0012471050722524524, 0.009129983372986317, 0.0037025208584964275, 0.002734997309744358, -0.0032071408350020647, 127945.5234375, 156536.34375, 90920.703125, 116802.5390625, 141414.625, 100478.5234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12591394782066345, 364.0, 0.0, 0.0, -2.3699073791503906, -0.006374068092554808, -2.6376004219055176, -0.010113334502300545
20409, 0.003909658640623093, -0.0012380533153191209, 0.009026077575981617, 4.856325904256664e-05, 0.0026532148476690054, -0.003588359337300062, 127941.6953125, 156538.28125, 90921.5, 116808.375, 141409.578125, 100476.4765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12512381374835968, 364.0, 0.0, 0.0, -2.369980573654175, -0.0062659489922225475, -2.6375246047973633, -0.010192657453654977
20429, 0.004645014647394419, -0.0012270433362573385, 0.008955610916018486, 0.0035908108111470938, 0.0029201717115938663, -0.0035879251081496477, 127932.7578125, 156536.34375, 90920.703125, 116802.3984375, 141413.125, 100478.5234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1255292296409607, 364.0, 0.0, 0.0, -2.3700406551361084, -0.006702548358589411, -2.637653350830078, -0.010524450989327826
20449, 0.003934493754059076, -0.0012241614749655128, 0.008529867976903915, 0.00026293567498214543, 0.0030497340485453606, -0.005768004804849625, 127932.125, 156540.203125, 90920.34375, 116804.7109375, 141407.296875, 100481.859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1249837577342987, 364.0, 0.0, 0.0, -2.3700406551361084, -0.006702548358589411, -2.637653350830078, -0.010524450989327826
20469, 0.004629076924175024, -0.0012752694310620427, 0.008412493392825127, 0.003255567280575633, 0.0027338312938809395, -0.0060809762217104435, 127931.8046875, 156536.34375, 90915.28125, 116801.0390625, 141411.859375, 100482.6171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12269820272922516, 364.0, 0.0, 0.0, -2.3696529865264893, -0.005426547024399042, -2.636387586593628, 0.0010039284894754346
20489, 0.0035814796574413776, -0.001268576830625534, 0.009335355833172798, -0.0014172844821587205, 0.003002542769536376, -0.0003061759052798152, 127945.5234375, 156538.28125, 90920.34375, 116802.5390625, 141414.125, 100478.5234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12300337851047516, 365.0, 0.0, 0.0, -2.369500160217285, -0.005997773259878159, -2.6364572048187256, -0.0016814487834718199
