Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
17992,0,0.0,0.0,0.0,0.0,203
18012,0,0.0,0.0,0.0,0.0,203
18032,0,0.0,0.0,0.0,0.0,202
18053,0,0.0,0.0,0.0,0.0,202
18073,0,0.0,0.0,0.0,0.0,202
18093,0,0.0,0.0,0.0,0.0,202
18113,0,0.0,0.0,0.0,0.0,202
18132,0,0.0,0.0,0.0,0.0,202
18153,0,0.0,0.0,0.0,0.0,202
18172,0,0.0,0.0,0.0,0.0,202
18192,0,0.0,0.0,0.0,0.0,202
18212,0,0.0,0.0,0.0,0.0,203
18232,0,0.0,0.0,0.0,0.0,203
18252,0,0.0,0.0,0.0,0.0,202
18272,0,0.0,0.0,0.0,0.0,202
18292,0,0.0,0.0,0.0,0.0,202
18312,0,0.0,0.0,0.0,0.0,204
18332,0,0.0,0.0,0.0,0.0,204
18352,0,0.0,0.0,0.0,0.0,204
18372,0,0.0,0.0,0.0,0.0,202
18392,0,0.0,0.0,0.0,0.0,202
18412,0,0.0,0.0,0.0,0.0,202
18432,0,0.0,0.0,0.0,0.0,204
18452,0,0.0,0.0,0.0,0.0,204
18472,0,0.0,0.0,0.0,0.0,204
18493,0,0.0,0.0,0.0,0.0,204
18512,0,0.0,0.0,0.0,0.0,204
18532,0,0.0,0.0,0.0,0.0,204
18553,0,0.0,0.0,0.0,0.0,203
18572,0,0.0,0.0,0.0,0.0,203
18592,0,0.0,0.0,0.0,0.0,203
18613,0,0.0,0.0,0.0,0.0,203
18633,0,0.0,0.0,0.0,0.0,203
18652,0,0.0,0.0,0.0,0.0,203
18673,0,0.0,0.0,0.0,0.0,203
18692,0,0.0,0.0,0.0,0.0,203
18712,0,0.0,0.0,0.0,0.0,203
18732,0,0.0,0.0,0.0,0.0,203
18752,0,0.0,0.0,0.0,0.0,203
18772,0,0.0,0.0,0.0,0.0,203
18792,0,0.0,0.0,0.0,0.0,203
18812,0,0.0,0.0,0.0,0.0,203
18832,0,0.0,0.0,0.0,0.0,203
18852,0,0.0,0.0,0.0,0.0,203
18873,0,0.0,0.0,0.0,0.0,202
18892,0,0.0,0.0,0.0,0.0,202
18913,0,0.0,0.0,0.0,0.0,202
18933,0,0.0,0.0,0.0,0.0,203
18952,0,0.0,0.0,0.0,0.0,203
18972,0,0.0,0.0,0.0,0.0,203
18993,0,0.0,0.0,0.0,0.0,202
19012,0,0.0,0.0,0.0,0.0,202
19032,0,0.0,0.0,0.0,0.0,202
19052,0,0.0,0.0,0.0,0.0,203
19072,0,0.0,0.0,0.0,0.0,203
19092,0,0.0,0.0,0.0,0.0,203
19113,0,0.0,0.0,0.0,0.0,204
19132,0,0.0,0.0,0.0,0.0,204
19152,0,0.0,0.0,0.0,0.0,204
19172,0,0.0,0.0,0.0,0.0,203
19192,0,0.0,0.0,0.0,0.0,203
19212,0,0.0,0.0,0.0,0.0,203
19232,0,0.0,0.0,0.0,0.0,204
19252,0,0.0,0.0,0.0,0.0,204
19272,0,0.0,0.0,0.0,0.0,204
19292,0,0.0,0.0,0.0,0.0,202
19312,0,0.0,0.0,0.0,0.0,202
19332,0,0.0,0.0,0.0,0.0,201
