timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
9214, 0.0015031800139695406, 0.00042995615513063967, 0.01190225500613451, 0.005179384257644415, 0.002365473425015807, 0.0036469793412834406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9234, 0.0016214610077440739, 0.00048219040036201477, 0.011596865020692348, 0.0057434034533798695, 0.0026312232948839664, 0.001752388896420598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1613941639661789, 220.0, 0.0, 0.0, 0, 0, 0, 0
9254, 0.0020058099180459976, 0.00014164643653202802, 0.011634200811386108, 0.007619058713316917, 0.0011781303910538554, 0.0019057722529396415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16026587784290314, 220.0, 0.0, 0.0, 0, 0, 0, 0
9274, 0.002377048134803772, 0.0008567288168706, 0.011671265587210655, 0.0092625105753541, 0.0041643911972641945, 0.0018807868473231792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15988871455192566, 222.0, 0.0, 0.0, 0, 0, 0, 0
9294, 0.0024246578104794025, 0.0001558833901071921, 0.011431378312408924, 0.009674126282334328, 0.0007863183273002505, 0.0003549254033714533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15980109572410583, 222.0, 0.0, 0.0, 0, 0, 0, 0
9314, 0.00163163838442415, 0.0001437864702893421, 0.011439605616033077, 0.005405012518167496, 0.0006786943995393813, 5.88464827160351e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1599220335483551, 220.0, 0.0, 0.0, 0, 0, 0, 0
9334, 0.001906716264784336, 0.00014753302093595266, 0.011263123713433743, 0.006664771120995283, 0.0009118811576627195, -0.0007225620793178678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16150137782096863, 220.0, 0.0, 0.0, 0, 0, 0, 0
9354, 0.0018245769897475839, 0.00013119597861077636, 0.011255277320742607, 0.006205622106790543, 0.0009586078813299537, -0.00016718309780117124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16301026940345764, 220.0, 0.0, 0.0, 0, 0, 0, 0
9374, 0.0020379051566123962, 0.0007038363837637007, 0.012392871081829071, 0.007149337790906429, 0.003731289179995656, 0.005978610832244158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1615879386663437, 221.0, 0.0, 0.0, 0, 0, 0, 0
9394, 0.0017835265025496483, 0.00013489658886101097, 0.012518854811787605, 0.006009187549352646, 0.0012810444459319115, 0.006183421239256859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16451089084148407, 221.0, 0.0, 0.0, 0, 0, 0, 0
