Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
30213,0,0.0,0.0,0.0,0.0,206
30233,0,0.0,0.0,0.0,0.0,207
30253,0,0.0,0.0,0.0,0.0,207
30273,0,0.0,0.0,0.0,0.0,208
30293,0,0.0,0.0,0.0,0.0,208
30313,0,0.0,0.0,0.0,0.0,208
30333,0,0.0,0.0,0.0,0.0,209
30353,0,0.0,0.0,0.0,0.0,209
30373,0,0.0,0.0,0.0,0.0,209
30393,0,0.0,0.0,0.0,0.0,207
30413,0,0.0,0.0,0.0,0.0,207
30433,0,0.0,0.0,0.0,0.0,207
30453,0,0.0,0.0,0.0,0.0,208
30473,0,0.0,0.0,0.0,0.0,208
30493,0,0.0,0.0,0.0,0.0,208
30513,0,0.0,0.0,0.0,0.0,206
30533,0,0.0,0.0,0.0,0.0,206
30553,0,0.0,0.0,0.0,0.0,206
30573,0,0.0,0.0,0.0,0.0,209
30593,0,0.0,0.0,0.0,0.0,209
30613,0,0.0,0.0,0.0,0.0,209
30633,0,0.0,0.0,0.0,0.0,209
30653,0,0.0,0.0,0.0,0.0,209
30673,0,0.0,0.0,0.0,0.0,208
30693,0,0.0,0.0,0.0,0.0,208
30713,0,0.0,0.0,0.0,0.0,208
30733,0,0.0,0.0,0.0,0.0,210
30753,0,0.0,0.0,0.0,0.0,210
30773,0,0.0,0.0,0.0,0.0,210
30793,0,0.0,0.0,0.0,0.0,208
30813,0,0.0,0.0,0.0,0.0,208
30833,0,0.0,0.0,0.0,0.0,208
30853,0,0.0,0.0,0.0,0.0,208
30873,0,0.0,0.0,0.0,0.0,208
30893,0,0.0,0.0,0.0,0.0,208
30913,0,0.0,0.0,0.0,0.0,208
30933,0,0.0,0.0,0.0,0.0,208
30953,0,0.0,0.0,0.0,0.0,208
30973,0,0.0,0.0,0.0,0.0,207
30993,0,0.0,0.0,0.0,0.0,207
31013,0,0.0,0.0,0.0,0.0,209
31033,0,0.0,0.0,0.0,0.0,209
31053,0,0.0,0.0,0.0,0.0,209
31073,0,0.0,0.0,0.0,0.0,209
31093,0,0.0,0.0,0.0,0.0,209
31113,0,0.0,0.0,0.0,0.0,209
31133,0,0.0,0.0,0.0,0.0,206
31153,0,0.0,0.0,0.0,0.0,206
31173,0,0.0,0.0,0.0,0.0,206
31193,0,0.0,0.0,0.0,0.0,205
31213,0,0.0,0.0,0.0,0.0,205
31233,0,0.0,0.0,0.0,0.0,205
31253,0,0.0,0.0,0.0,0.0,209
31273,0,0.0,0.0,0.0,0.0,209
31293,0,0.0,0.0,0.0,0.0,208
31313,0,0.0,0.0,0.0,0.0,208
31333,0,0.0,0.0,0.0,0.0,208
31353,0,0.0,0.0,0.0,0.0,206
31373,0,0.0,0.0,0.0,0.0,206
31393,0,0.0,0.0,0.0,0.0,206
31413,0,0.0,0.0,0.0,0.0,208
31433,0,0.0,0.0,0.0,0.0,208
31453,0,0.0,0.0,0.0,0.0,208
31473,0,0.0,0.0,0.0,0.0,208
31493,0,0.0,0.0,0.0,0.0,208
31513,0,0.0,0.0,0.0,0.0,208
31533,0,0.0,0.0,0.0,0.0,209
31553,0,0.0,0.0,0.0,0.0,209
31573,0,0.0,0.0,0.0,0.0,209
31593,0,0.0,0.0,0.0,0.0,208
31613,0,0.0,0.0,0.0,0.0,208
31633,0,0.0,0.0,0.0,0.0,208
31653,0,0.0,0.0,0.0,0.0,210
31673,0,0.0,0.0,0.0,0.0,210
31693,0,0.0,0.0,0.0,0.0,207
31713,0,0.0,0.0,0.0,0.0,207
31734,0,0.0,0.0,0.0,0.0,207
31753,0,0.0,0.0,0.0,0.0,210
31773,0,0.0,0.0,0.0,0.0,210
31793,0,0.0,0.0,0.0,0.0,210
31813,0,0.0,0.0,0.0,0.0,207
31833,0,0.0,0.0,0.0,0.0,207
31853,0,0.0,0.0,0.0,0.0,207
31873,0,0.0,0.0,0.0,0.0,208
31893,0,0.0,0.0,0.0,0.0,208
31913,0,0.0,0.0,0.0,0.0,208
31933,0,0.0,0.0,0.0,0.0,209
31953,0,0.0,0.0,0.0,0.0,209
31973,0,0.0,0.0,0.0,0.0,209
31993,0,0.0,0.0,0.0,0.0,209
32013,0,0.0,0.0,0.0,0.0,209
32033,0,0.0,0.0,0.0,0.0,208
32053,0,0.0,0.0,0.0,0.0,208
32073,0,0.0,0.0,0.0,0.0,208
32093,0,0.0,0.0,0.0,0.0,210
32113,0,0.0,0.0,0.0,0.0,210
32133,0,0.0,0.0,0.0,0.0,210
32153,0,0.0,0.0,0.0,0.0,208
32173,0,0.0,0.0,0.0,0.0,208
32193,0,0.0,0.0,0.0,0.0,208
32213,0,0.0,0.0,0.0,0.0,209
32233,0,0.0,0.0,0.0,0.0,209
32253,0,0.0,0.0,0.0,0.0,209
32273,0,0.0,0.0,0.0,0.0,208
32293,0,0.0,0.0,0.0,0.0,208
32313,0,0.0,0.0,0.0,0.0,208
32333,0,0.0,0.0,0.0,0.0,209
32353,0,0.0,0.0,0.0,0.0,209
32373,0,0.0,0.0,0.0,0.0,209
32393,0,0.0,0.0,0.0,0.0,207
32413,0,0.0,0.0,0.0,0.0,207
32433,0,0.0,0.0,0.0,0.0,209
32453,0,0.0,0.0,0.0,0.0,209
32473,0,0.0,0.0,0.0,0.0,209
32493,0,0.0,0.0,0.0,0.0,207
32513,0,0.0,0.0,0.0,0.0,207
32533,0,0.0,0.0,0.0,0.0,207
32553,0,0.0,0.0,0.0,0.0,208
32573,0,0.0,0.0,0.0,0.0,208
