Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
51364,0,0.0,0.0,0.0,0.0,224
51384,0,0.0,0.0,0.0,0.0,224
51404,0,0.0,0.0,0.0,0.0,224
51424,0,0.0,0.0,0.0,0.0,224
51444,0,0.0,0.0,0.0,0.0,224
51464,0,0.0,0.0,0.0,0.0,223
51484,0,0.0,0.0,0.0,0.0,223
51504,0,0.0,0.0,0.0,0.0,223
51524,0,0.0,0.0,0.0,0.0,222
51544,0,0.0,0.0,0.0,0.0,222
51564,0,0.0,0.0,0.0,0.0,222
51584,0,0.0,0.0,0.0,0.0,224
51604,0,0.0,0.0,0.0,0.0,224
51624,0,0.0,0.0,0.0,0.0,224
51644,0,0.0,0.0,0.0,0.0,224
51664,0,0.0,0.0,0.0,0.0,224
51684,0,0.0,0.0,0.0,0.0,224
51704,0,0.0,0.0,0.0,0.0,223
51724,0,0.0,0.0,0.0,0.0,223
51744,0,0.0,0.0,0.0,0.0,223
51764,0,0.0,0.0,0.0,0.0,224
51784,0,0.0,0.0,0.0,0.0,224
51804,0,0.0,0.0,0.0,0.0,224
51824,0,0.0,0.0,0.0,0.0,224
51844,0,0.0,0.0,0.0,0.0,224
51864,0,0.0,0.0,0.0,0.0,222
51884,0,0.0,0.0,0.0,0.0,222
51904,0,0.0,0.0,0.0,0.0,222
51924,0,0.0,0.0,0.0,0.0,224
51944,0,0.0,0.0,0.0,0.0,224
51964,0,0.0,0.0,0.0,0.0,224
51984,0,0.0,0.0,0.0,0.0,224
52004,0,0.0,0.0,0.0,0.0,224
52024,0,0.0,0.0,0.0,0.0,224
52044,0,0.0,0.0,0.0,0.0,224
52064,0,0.0,0.0,0.0,0.0,224
52084,0,0.0,0.0,0.0,0.0,224
52104,0,0.0,0.0,0.0,0.0,223
52124,0,0.0,0.0,0.0,0.0,223
52144,0,0.0,0.0,0.0,0.0,223
52164,0,0.0,0.0,0.0,0.0,225
52184,0,0.0,0.0,0.0,0.0,225
52204,0,0.0,0.0,0.0,0.0,225
