Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
31544,0,0.0,0.0,0.0,0.0,218
31564,0,0.0,0.0,0.0,0.0,217
31584,0,0.0,0.0,0.0,0.0,217
31604,0,0.0,0.0,0.0,0.0,218
31624,0,0.0,0.0,0.0,0.0,218
31644,0,0.0,0.0,0.0,0.0,218
31664,0,0.0,0.0,0.0,0.0,220
31684,0,0.0,0.0,0.0,0.0,220
31704,0,0.0,0.0,0.0,0.0,220
31724,0,0.0,0.0,0.0,0.0,216
31744,0,0.0,0.0,0.0,0.0,216
31764,0,0.0,0.0,0.0,0.0,216
31784,0,0.0,0.0,0.0,0.0,218
31804,0,0.0,0.0,0.0,0.0,218
31824,0,0.0,0.0,0.0,0.0,218
31844,0,0.0,0.0,0.0,0.0,218
31864,0,0.0,0.0,0.0,0.0,218
31884,0,0.0,0.0,0.0,0.0,218
31904,0,0.0,0.0,0.0,0.0,219
31924,0,0.0,0.0,0.0,0.0,219
31944,0,0.0,0.0,0.0,0.0,219
31964,0,0.0,0.0,0.0,0.0,217
31984,0,0.0,0.0,0.0,0.0,217
32004,0,0.0,0.0,0.0,0.0,217
32024,0,0.0,0.0,0.0,0.0,217
32044,0,0.0,0.0,0.0,0.0,217
32064,0,0.0,0.0,0.0,0.0,216
32084,0,0.0,0.0,0.0,0.0,216
32104,0,0.0,0.0,0.0,0.0,216
32124,0,0.0,0.0,0.0,0.0,219
32144,0,0.0,0.0,0.0,0.0,219
32164,0,0.0,0.0,0.0,0.0,219
32184,0,0.0,0.0,0.0,0.0,217
32204,0,0.0,0.0,0.0,0.0,217
32224,0,0.0,0.0,0.0,0.0,217
32244,0,0.0,0.0,0.0,0.0,219
32264,0,0.0,0.0,0.0,0.0,219
32284,0,0.0,0.0,0.0,0.0,219
32304,0,0.0,0.0,0.0,0.0,218
32324,0,0.0,0.0,0.0,0.0,218
32344,0,0.0,0.0,0.0,0.0,219
32364,0,0.0,0.0,0.0,0.0,219
32384,0,0.0,0.0,0.0,0.0,219
32404,0,0.0,0.0,0.0,0.0,219
32424,0,0.0,0.0,0.0,0.0,219
32444,0,0.0,0.0,0.0,0.0,219
32464,0,0.0,0.0,0.0,0.0,216
32484,0,0.0,0.0,0.0,0.0,216
32504,0,0.0,0.0,0.0,0.0,216
32524,0,0.0,0.0,0.0,0.0,218
32544,0,0.0,0.0,0.0,0.0,218
32564,0,0.0,0.0,0.0,0.0,218
32584,0,0.0,0.0,0.0,0.0,218
32604,0,0.0,0.0,0.0,0.0,218
32624,0,0.0,0.0,0.0,0.0,218
32644,0,0.0,0.0,0.0,0.0,219
32664,0,0.0,0.0,0.0,0.0,219
32684,0,0.0,0.0,0.0,0.0,220
32704,0,0.0,0.0,0.0,0.0,220
32724,0,0.0,0.0,0.0,0.0,220
32744,0,0.0,0.0,0.0,0.0,218
32764,0,0.0,0.0,0.0,0.0,218
32784,0,0.0,0.0,0.0,0.0,218
32804,0,0.0,0.0,0.0,0.0,217
32824,0,0.0,0.0,0.0,0.0,217
32844,0,0.0,0.0,0.0,0.0,217
32864,0,0.0,0.0,0.0,0.0,218
32884,0,0.0,0.0,0.0,0.0,218
32904,0,0.0,0.0,0.0,0.0,218
32924,0,0.0,0.0,0.0,0.0,219
32944,0,0.0,0.0,0.0,0.0,219
32964,0,0.0,0.0,0.0,0.0,219
32984,0,0.0,0.0,0.0,0.0,218
33004,0,0.0,0.0,0.0,0.0,218
33024,0,0.0,0.0,0.0,0.0,218
33044,0,0.0,0.0,0.0,0.0,217
33064,0,0.0,0.0,0.0,0.0,217
33084,0,0.0,0.0,0.0,0.0,217
33104,0,0.0,0.0,0.0,0.0,217
33124,0,0.0,0.0,0.0,0.0,217
33144,0,0.0,0.0,0.0,0.0,217
33164,0,0.0,0.0,0.0,0.0,217
