timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
7916, 0.0009931011591106653, 0.0002571354852989316, 0.011097965762019157, 0.004130610264837742, 0.0016388751100748777, 0.003928618039935827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7936, 0.0010044556111097336, 0.0006076724384911358, 0.011174701154232025, 0.004014311358332634, 0.003132924670353532, 0.003927338868379593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045493245124816895, 184.0, 0.0, 0.0, 0, 0, 0, 0
7956, 0.0006290726596489549, 0.0002296099264640361, 0.010386739857494831, 0.002472986001521349, 0.0013760322472080588, -0.00033465694286860526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04758637771010399, 176.0, 0.0, 0.0, 0, 0, 0, 0
7976, 0.0009790525073185563, 0.0002347688568988815, 0.010378499515354633, 0.003910118248313665, 0.001470045535825193, -0.0006012911908328533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047016311436891556, 176.0, 0.0, 0.0, 0, 0, 0, 0
7996, 0.00100258132442832, 0.000581477303057909, 0.009433802217245102, 0.004012921825051308, 0.003318002913147211, -0.00580592593178153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045649781823158264, 176.0, 0.0, 0.0, 0, 0, 0, 0
8016, 0.000639509002212435, 0.00022127138799987733, 0.00932068470865488, 0.0024424532894045115, 0.00175379472784698, -0.005688573699444532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047197986394166946, 183.0, 0.0, 0.0, 0, 0, 0, 0
8036, 0.0006958258454687893, 0.00025869710952974856, 0.00912580918520689, 0.002801083493977785, 0.00175731151830405, -0.0059244087897241116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0461873896420002, 183.0, 0.0, 0.0, 0, 0, 0, 0
8056, 0.0007543457904830575, 0.00029479031218215823, 0.009006953798234463, 0.003002326702699065, 0.001858889008872211, -0.0059463223442435265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044895727187395096, 172.0, 0.0, 0.0, 0, 0, 0, 0
8076, 0.0011356303002685308, 0.0002775859902612865, 0.008928952738642693, 0.004655036143958569, 0.002025892725214362, -0.005827889312058687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04474508389830589, 172.0, 0.0, 0.0, 0, 0, 0, 0
8096, 0.001134489313699305, 0.0006485391641035676, 0.00881112925708294, 0.004486163146793842, 0.004260525573045015, -0.005912599619477987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045337095856666565, 172.0, 0.0, 0.0, 0, 0, 0, 0
