Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
37672,0,0.0,0.0,0.0,0.0,218
37692,0,0.0,0.0,0.0,0.0,218
37711,0,0.0,0.0,0.0,0.0,218
37732,0,0.0,0.0,0.0,0.0,222
37751,0,0.0,0.0,0.0,0.0,222
37771,0,0.0,0.0,0.0,0.0,222
37791,0,0.0,0.0,0.0,0.0,222
37811,0,0.0,0.0,0.0,0.0,222
37831,0,0.0,0.0,0.0,0.0,219
37851,0,0.0,0.0,0.0,0.0,219
37871,0,0.0,0.0,0.0,0.0,219
37891,0,0.0,0.0,0.0,0.0,219
37911,0,0.0,0.0,0.0,0.0,219
37931,0,0.0,0.0,0.0,0.0,219
37951,0,0.0,0.0,0.0,0.0,220
37971,0,0.0,0.0,0.0,0.0,220
37991,0,0.0,0.0,0.0,0.0,220
38012,0,0.0,0.0,0.0,0.0,220
38031,0,0.0,0.0,0.0,0.0,220
38051,0,0.0,0.0,0.0,0.0,220
38072,0,0.0,0.0,0.0,0.0,222
38092,0,0.0,0.0,0.0,0.0,222
38111,0,0.0,0.0,0.0,0.0,219
38132,0,0.0,0.0,0.0,0.0,219
38151,0,0.0,0.0,0.0,0.0,219
38171,0,0.0,0.0,0.0,0.0,219
38191,0,0.0,0.0,0.0,0.0,218
38211,0,0.0,0.0,0.0,0.0,218
38231,0,0.0,0.0,0.0,0.0,220
38251,0,0.0,0.0,0.0,0.0,220
38271,0,0.0,0.0,0.0,0.0,220
38291,0,0.0,0.0,0.0,0.0,219
38311,0,0.0,0.0,0.0,0.0,219
38331,0,0.0,0.0,0.0,0.0,219
38351,0,0.0,0.0,0.0,0.0,221
38372,0,0.0,0.0,0.0,0.0,221
38391,0,0.0,0.0,0.0,0.0,221
38411,0,0.0,0.0,0.0,0.0,217
38432,0,0.0,0.0,0.0,0.0,217
38452,0,0.0,0.0,0.0,0.0,217
38472,0,0.0,0.0,0.0,0.0,219
38492,0,0.0,0.0,0.0,0.0,219
38511,0,0.0,0.0,0.0,0.0,219
38533,0,0.0,0.0,0.0,0.0,221
38551,0,0.0,0.0,0.0,0.0,221
38571,0,0.0,0.0,0.0,0.0,221
38591,0,0.0,0.0,0.0,0.0,220
38611,0,0.0,0.0,0.0,0.0,220
38631,0,0.0,0.0,0.0,0.0,219
38651,0,0.0,0.0,0.0,0.0,219
38671,0,0.0,0.0,0.0,0.0,219
38691,0,0.0,0.0,0.0,0.0,220
38711,0,0.0,0.0,0.0,0.0,220
38731,0,0.0,0.0,0.0,0.0,220
38751,0,0.0,0.0,0.0,0.0,220
38771,0,0.0,0.0,0.0,0.0,220
38791,0,0.0,0.0,0.0,0.0,220
38812,0,0.0,0.0,0.0,0.0,219
38831,0,0.0,0.0,0.0,0.0,219
38851,0,0.0,0.0,0.0,0.0,219
38871,0,0.0,0.0,0.0,0.0,221
38891,0,0.0,0.0,0.0,0.0,221
38911,0,0.0,0.0,0.0,0.0,221
38931,0,0.0,0.0,0.0,0.0,219
38951,0,0.0,0.0,0.0,0.0,219
38971,0,0.0,0.0,0.0,0.0,219
38991,0,0.0,0.0,0.0,0.0,221
39011,0,0.0,0.0,0.0,0.0,221
39031,0,0.0,0.0,0.0,0.0,220
39051,0,0.0,0.0,0.0,0.0,220
39071,0,0.0,0.0,0.0,0.0,220
39091,0,0.0,0.0,0.0,0.0,220
39111,0,0.0,0.0,0.0,0.0,220
39131,0,0.0,0.0,0.0,0.0,220
39151,0,0.0,0.0,0.0,0.0,220
39171,0,0.0,0.0,0.0,0.0,220
39192,0,0.0,0.0,0.0,0.0,220
39211,0,0.0,0.0,0.0,0.0,218
39232,0,0.0,0.0,0.0,0.0,218
39251,0,0.0,0.0,0.0,0.0,218
39272,0,0.0,0.0,0.0,0.0,220
39292,0,0.0,0.0,0.0,0.0,220
39311,0,0.0,0.0,0.0,0.0,220
39331,0,0.0,0.0,0.0,0.0,221
39352,0,0.0,0.0,0.0,0.0,221
39371,0,0.0,0.0,0.0,0.0,221
39392,0,0.0,0.0,0.0,0.0,221
39412,0,0.0,0.0,0.0,0.0,221
39432,0,0.0,0.0,0.0,0.0,222
39452,0,0.0,0.0,0.0,0.0,222
39472,0,0.0,0.0,0.0,0.0,222
39492,0,0.0,0.0,0.0,0.0,221
39512,0,0.0,0.0,0.0,0.0,221
39532,0,0.0,0.0,0.0,0.0,221
39552,0,0.0,0.0,0.0,0.0,223
39571,0,0.0,0.0,0.0,0.0,223
39591,0,0.0,0.0,0.0,0.0,223
39611,0,0.0,0.0,0.0,0.0,218
39631,0,0.0,0.0,0.0,0.0,218
39651,0,0.0,0.0,0.0,0.0,218
39671,0,0.0,0.0,0.0,0.0,220
39691,0,0.0,0.0,0.0,0.0,220
39711,0,0.0,0.0,0.0,0.0,220
39731,0,0.0,0.0,0.0,0.0,221
39751,0,0.0,0.0,0.0,0.0,221
39771,0,0.0,0.0,0.0,0.0,221
39791,0,0.0,0.0,0.0,0.0,222
39811,0,0.0,0.0,0.0,0.0,222
39831,0,0.0,0.0,0.0,0.0,222
39852,0,0.0,0.0,0.0,0.0,221
39871,0,0.0,0.0,0.0,0.0,221
39892,0,0.0,0.0,0.0,0.0,222
39911,0,0.0,0.0,0.0,0.0,222
39931,0,0.0,0.0,0.0,0.0,222
39952,0,0.0,0.0,0.0,0.0,221
39972,0,0.0,0.0,0.0,0.0,221
39991,0,0.0,0.0,0.0,0.0,221
40011,0,0.0,0.0,0.0,0.0,220
40031,0,0.0,0.0,0.0,0.0,220
40051,0,0.0,0.0,0.0,0.0,220
40071,0,0.0,0.0,0.0,0.0,222
