Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
37626,0,0.0,0.0,0.0,0.0,195
37646,0,0.0,0.0,0.0,0.0,196
37666,0,0.0,0.0,0.0,0.0,196
37686,0,0.0,0.0,0.0,0.0,196
37706,0,0.0,0.0,0.0,0.0,195
37726,0,0.0,0.0,0.0,0.0,195
37746,0,0.0,0.0,0.0,0.0,195
37766,0,0.0,0.0,0.0,0.0,195
37786,0,0.0,0.0,0.0,0.0,195
37806,0,0.0,0.0,0.0,0.0,196
37826,0,0.0,0.0,0.0,0.0,196
37846,0,0.0,0.0,0.0,0.0,196
37866,0,0.0,0.0,0.0,0.0,196
37886,0,0.0,0.0,0.0,0.0,196
37906,0,0.0,0.0,0.0,0.0,196
37926,0,0.0,0.0,0.0,0.0,196
37946,0,0.0,0.0,0.0,0.0,196
37966,0,0.0,0.0,0.0,0.0,196
37986,0,0.0,0.0,0.0,0.0,196
38006,0,0.0,0.0,0.0,0.0,196
38026,0,0.0,0.0,0.0,0.0,196
38046,0,0.0,0.0,0.0,0.0,193
38066,0,0.0,0.0,0.0,0.0,193
38086,0,0.0,0.0,0.0,0.0,193
38106,0,0.0,0.0,0.0,0.0,194
38126,0,0.0,0.0,0.0,0.0,194
38146,0,0.0,0.0,0.0,0.0,195
38166,0,0.0,0.0,0.0,0.0,195
38186,0,0.0,0.0,0.0,0.0,195
38206,0,0.0,0.0,0.0,0.0,196
38226,0,0.0,0.0,0.0,0.0,196
38246,0,0.0,0.0,0.0,0.0,196
38266,0,0.0,0.0,0.0,0.0,194
38286,0,0.0,0.0,0.0,0.0,194
38306,0,0.0,0.0,0.0,0.0,194
38326,0,0.0,0.0,0.0,0.0,195
38346,0,0.0,0.0,0.0,0.0,195
38366,0,0.0,0.0,0.0,0.0,195
38386,0,0.0,0.0,0.0,0.0,197
38406,0,0.0,0.0,0.0,0.0,197
38426,0,0.0,0.0,0.0,0.0,195
38446,0,0.0,0.0,0.0,0.0,195
38466,0,0.0,0.0,0.0,0.0,195
38486,0,0.0,0.0,0.0,0.0,194
38506,0,0.0,0.0,0.0,0.0,194
38526,0,0.0,0.0,0.0,0.0,194
38546,0,0.0,0.0,0.0,0.0,194
38566,0,0.0,0.0,0.0,0.0,194
38586,0,0.0,0.0,0.0,0.0,194
38606,0,0.0,0.0,0.0,0.0,194
38626,0,0.0,0.0,0.0,0.0,194
38646,0,0.0,0.0,0.0,0.0,194
38666,0,0.0,0.0,0.0,0.0,197
38686,0,0.0,0.0,0.0,0.0,197
38706,0,0.0,0.0,0.0,0.0,197
38726,0,0.0,0.0,0.0,0.0,196
38746,0,0.0,0.0,0.0,0.0,196
38766,0,0.0,0.0,0.0,0.0,196
38786,0,0.0,0.0,0.0,0.0,196
38806,0,0.0,0.0,0.0,0.0,196
38826,0,0.0,0.0,0.0,0.0,196
38846,0,0.0,0.0,0.0,0.0,196
38866,0,0.0,0.0,0.0,0.0,196
38886,0,0.0,0.0,0.0,0.0,196
38906,0,0.0,0.0,0.0,0.0,196
38926,0,0.0,0.0,0.0,0.0,196
38946,0,0.0,0.0,0.0,0.0,195
38966,0,0.0,0.0,0.0,0.0,195
38986,0,0.0,0.0,0.0,0.0,195
39006,0,0.0,0.0,0.0,0.0,194
39026,0,0.0,0.0,0.0,0.0,194
39046,0,0.0,0.0,0.0,0.0,194
39066,0,0.0,0.0,0.0,0.0,195
39086,0,0.0,0.0,0.0,0.0,195
39106,0,0.0,0.0,0.0,0.0,195
39126,0,0.0,0.0,0.0,0.0,195
39146,0,0.0,0.0,0.0,0.0,195
39166,0,0.0,0.0,0.0,0.0,195
39186,0,0.0,0.0,0.0,0.0,195
39206,0,0.0,0.0,0.0,0.0,195
39226,0,0.0,0.0,0.0,0.0,196
39246,0,0.0,0.0,0.0,0.0,196
39266,0,0.0,0.0,0.0,0.0,196
39286,0,0.0,0.0,0.0,0.0,196
