Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
26103,0,0.0,0.0,0.0,0.0,193
26123,0,0.0,0.0,0.0,0.0,193
26143,0,0.0,0.0,0.0,0.0,193
26163,0,0.0,0.0,0.0,0.0,193
26183,0,0.0,0.0,0.0,0.0,193
26203,0,0.0,0.0,0.0,0.0,193
26222,0,0.0,0.0,0.0,0.0,192
26242,0,0.0,0.0,0.0,0.0,192
26262,0,0.0,0.0,0.0,0.0,192
26282,0,0.0,0.0,0.0,0.0,191
26302,0,0.0,0.0,0.0,0.0,191
26322,0,0.0,0.0,0.0,0.0,191
26342,0,0.0,0.0,0.0,0.0,193
26362,0,0.0,0.0,0.0,0.0,193
26382,0,0.0,0.0,0.0,0.0,193
26402,0,0.0,0.0,0.0,0.0,193
26422,0,0.0,0.0,0.0,0.0,193
26442,0,0.0,0.0,0.0,0.0,193
26462,0,0.0,0.0,0.0,0.0,194
26482,0,0.0,0.0,0.0,0.0,194
26502,0,0.0,0.0,0.0,0.0,194
26523,0,0.0,0.0,0.0,0.0,194
26543,0,0.0,0.0,0.0,0.0,194
26563,0,0.0,0.0,0.0,0.0,193
26582,0,0.0,0.0,0.0,0.0,193
26602,0,0.0,0.0,0.0,0.0,193
26622,0,0.0,0.0,0.0,0.0,193
26642,0,0.0,0.0,0.0,0.0,193
26662,0,0.0,0.0,0.0,0.0,193
26682,0,0.0,0.0,0.0,0.0,195
26702,0,0.0,0.0,0.0,0.0,195
26722,0,0.0,0.0,0.0,0.0,195
26742,0,0.0,0.0,0.0,0.0,194
26762,0,0.0,0.0,0.0,0.0,194
26782,0,0.0,0.0,0.0,0.0,194
26802,0,0.0,0.0,0.0,0.0,193
26822,0,0.0,0.0,0.0,0.0,193
26842,0,0.0,0.0,0.0,0.0,193
26862,0,0.0,0.0,0.0,0.0,193
26882,0,0.0,0.0,0.0,0.0,193
26903,0,0.0,0.0,0.0,0.0,194
26923,0,0.0,0.0,0.0,0.0,194
26942,0,0.0,0.0,0.0,0.0,194
26962,0,0.0,0.0,0.0,0.0,195
26982,0,0.0,0.0,0.0,0.0,195
27002,0,0.0,0.0,0.0,0.0,195
27022,0,0.0,0.0,0.0,0.0,193
27042,0,0.0,0.0,0.0,0.0,193
27062,0,0.0,0.0,0.0,0.0,193
27082,0,0.0,0.0,0.0,0.0,193
27102,0,0.0,0.0,0.0,0.0,193
27122,0,0.0,0.0,0.0,0.0,193
27142,0,0.0,0.0,0.0,0.0,192
27162,0,0.0,0.0,0.0,0.0,192
27182,0,0.0,0.0,0.0,0.0,192
27202,0,0.0,0.0,0.0,0.0,191
27222,0,0.0,0.0,0.0,0.0,191
27242,0,0.0,0.0,0.0,0.0,194
27263,0,0.0,0.0,0.0,0.0,194
27282,0,0.0,0.0,0.0,0.0,194
27303,0,0.0,0.0,0.0,0.0,194
27322,0,0.0,0.0,0.0,0.0,194
27342,0,0.0,0.0,0.0,0.0,194
27362,0,0.0,0.0,0.0,0.0,195
27382,0,0.0,0.0,0.0,0.0,195
27402,0,0.0,0.0,0.0,0.0,195
27422,0,0.0,0.0,0.0,0.0,192
27442,0,0.0,0.0,0.0,0.0,192
27462,0,0.0,0.0,0.0,0.0,192
27482,0,0.0,0.0,0.0,0.0,194
27502,0,0.0,0.0,0.0,0.0,194
27522,0,0.0,0.0,0.0,0.0,194
27542,0,0.0,0.0,0.0,0.0,193
27563,0,0.0,0.0,0.0,0.0,193
27583,0,0.0,0.0,0.0,0.0,194
27603,0,0.0,0.0,0.0,0.0,194
27623,0,0.0,0.0,0.0,0.0,194
27643,0,0.0,0.0,0.0,0.0,195
27663,0,0.0,0.0,0.0,0.0,195
27682,0,0.0,0.0,0.0,0.0,195
27702,0,0.0,0.0,0.0,0.0,194
27722,0,0.0,0.0,0.0,0.0,194
27742,0,0.0,0.0,0.0,0.0,194
27762,0,0.0,0.0,0.0,0.0,196
27782,0,0.0,0.0,0.0,0.0,196
27802,0,0.0,0.0,0.0,0.0,196
27822,0,0.0,0.0,0.0,0.0,195
27842,0,0.0,0.0,0.0,0.0,195
27862,0,0.0,0.0,0.0,0.0,195
27882,0,0.0,0.0,0.0,0.0,194
27902,0,0.0,0.0,0.0,0.0,194
27922,0,0.0,0.0,0.0,0.0,194
