Timestamp,app.GpisLabel,app.KFMlpOutput1,app.KFMlpOutput2,app.MlpOutput1,app.MlpOutput2,range.front
116725,0,0.0,0.0,0.0,0.0,481
116745,0,0.0,0.0,0.0,0.0,483
116765,0,0.0,0.0,0.0,0.0,483
116785,0,0.0,0.0,0.0,0.0,483
116805,0,0.0,0.0,0.0,0.0,483
116825,0,0.0,0.0,0.0,0.0,483
116845,0,0.0,0.0,0.0,0.0,483
116865,0,0.0,0.0,0.0,0.0,483
116885,0,0.0,0.0,0.0,0.0,483
116905,0,0.0,0.0,0.0,0.0,480
116925,0,0.0,0.0,0.0,0.0,480
116945,0,0.0,0.0,0.0,0.0,480
116965,0,0.0,0.0,0.0,0.0,479
116985,0,0.0,0.0,0.0,0.0,479
117005,0,0.0,0.0,0.0,0.0,479
117025,0,0.0,0.0,0.0,0.0,471
117045,0,0.0,0.0,0.0,0.0,471
117065,0,0.0,0.0,0.0,0.0,471
117085,0,0.0,0.0,0.0,0.0,443
117105,0,0.0,0.0,0.0,0.0,443
117125,0,0.0,0.0,0.0,0.0,443
117145,0,0.0,0.0,0.0,0.0,396
117165,0,0.0,0.0,0.0,0.0,396
117185,0,0.0,0.0,0.0,0.0,349
117205,0,0.0,0.0,0.0,0.0,349
117225,0,0.0,0.0,0.0,0.0,349
117245,0,0.0,0.0,0.0,0.0,315
117265,0,0.0,0.0,0.0,0.0,315
117285,0,0.0,0.0,0.0,0.0,315
117305,0,0.0,0.0,0.0,0.0,293
117325,0,0.0,0.0,0.0,0.0,293
117345,0,0.0,0.0,0.0,0.0,293
117365,0,0.0,0.0,0.0,0.0,278
117385,0,0.0,0.0,0.0,0.0,278
117405,0,0.0,0.0,0.0,0.0,278
117425,0,0.0,0.0,0.0,0.0,269
117445,0,0.0,0.0,0.0,0.0,269
117465,0,0.0,0.0,0.0,0.0,269
117485,0,0.0,0.0,0.0,0.0,264
117505,0,0.0,0.0,0.0,0.0,264
117525,0,0.0,0.0,0.0,0.0,264
117545,0,0.0,0.0,0.0,0.0,257
117565,0,0.0,0.0,0.0,0.0,257
117585,0,0.0,0.0,0.0,0.0,252
117605,0,0.0,0.0,0.0,0.0,252
117625,0,0.0,0.0,0.0,0.0,252
117645,0,0.0,0.0,0.0,0.0,250
117665,0,0.0,0.0,0.0,0.0,250
117685,0,0.0,0.0,0.0,0.0,250
117705,0,0.0,0.0,0.0,0.0,247
117725,0,0.0,0.0,0.0,0.0,247
117745,0,0.0,0.0,0.0,0.0,247
117765,0,0.0,0.0,0.0,0.0,248
117785,0,0.0,0.0,0.0,0.0,248
117805,0,0.0,0.0,0.0,0.0,248
117825,0,0.0,0.0,0.0,0.0,249
117845,0,0.0,0.0,0.0,0.0,249
117865,0,0.0,0.0,0.0,0.0,249
117885,0,0.0,0.0,0.0,0.0,249
117905,0,0.0,0.0,0.0,0.0,249
117925,0,0.0,0.0,0.0,0.0,252
117945,0,0.0,0.0,0.0,0.0,252
117965,0,0.0,0.0,0.0,0.0,252
117985,0,0.0,0.0,0.0,0.0,252
118005,0,0.0,0.0,0.0,0.0,252
118025,0,0.0,0.0,0.0,0.0,252
118045,0,0.0,0.0,0.0,0.0,252
118065,0,0.0,0.0,0.0,0.0,252
118085,0,0.0,0.0,0.0,0.0,252
118105,0,0.0,0.0,0.0,0.0,254
118125,0,0.0,0.0,0.0,0.0,254
118145,0,0.0,0.0,0.0,0.0,254
118165,0,0.0,0.0,0.0,0.0,250
118185,0,0.0,0.0,0.0,0.0,250
118205,0,0.0,0.0,0.0,0.0,250
118225,0,0.0,0.0,0.0,0.0,250
118245,0,0.0,0.0,0.0,0.0,250
118265,0,0.0,0.0,0.0,0.0,250
118285,0,0.0,0.0,0.0,0.0,250
118305,0,0.0,0.0,0.0,0.0,250
118325,0,0.0,0.0,0.0,0.0,249
118345,0,0.0,0.0,0.0,0.0,249
118365,0,0.0,0.0,0.0,0.0,249
118385,0,0.0,0.0,0.0,0.0,247
118405,0,0.0,0.0,0.0,0.0,247
118425,0,0.0,0.0,0.0,0.0,247
118445,0,0.0,0.0,0.0,0.0,250
118465,0,0.0,0.0,0.0,0.0,250
118485,0,0.0,0.0,0.0,0.0,250
118505,0,0.0,0.0,0.0,0.0,250
118525,0,0.0,0.0,0.0,0.0,250
