timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
7678, 0.0025092100258916616, -0.0015258834464475513, -0.0009985254146158695, 0.006683735176920891, -0.0009706646669656038, -0.011983673088252544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7698, 0.0026512183248996735, -0.001540724071674049, -0.001252021174877882, 0.007510106544941664, -0.0005805267719551921, -0.01337805949151516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029708819463849068, 229.0, 0, 0, 0, 0, 0, 0
7718, 0.003120583016425371, -0.0015422230353578925, -0.0009495200356468558, 0.00916452519595623, -0.0006212092703208327, -0.011537773534655571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030396614223718643, 227.0, 0.0, 0.0, 0, 0, 0, 0
7738, 0.002411439549177885, -0.0010521073127165437, -0.0011891932226717472, 0.005977069027721882, 0.0017143536824733019, -0.012686775997281075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031423430889844894, 227.0, 0.0, 0.0, 0, 0, 0, 0
7758, 0.0024138211738318205, -0.0015292178140953183, -0.0009212631266564131, 0.006080016028136015, -2.488568043190753e-06, -0.01101986225694418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033250343054533005, 227.0, 0.0, 0.0, 0, 0, 0, 0
7778, 0.0025416158605366945, -0.0015278690261766315, -0.0011522630229592323, 0.0065911938436329365, 4.1071471059694886e-05, -0.012129930779337883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03413918614387512, 228.0, 0.0, 0.0, 0, 0, 0, 0
7798, 0.0023951942566782236, -0.001527320477180183, -0.0009034499526023865, 0.005734746810048819, 0.000114388283691369, -0.010636599734425545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03474375605583191, 228.0, 0.0, 0.0, 0, 0, 0, 0
7818, 0.002392181195318699, -0.0010648404713720083, -0.0011275713331997395, 0.005767677444964647, 0.0019315282115712762, -0.01185708586126566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036830510944128036, 228.0, 0.0, 0.0, 0, 0, 0, 0
7838, 0.002297445433214307, -0.0010677290847525, -0.0008326086681336164, 0.005297602154314518, 0.0021315503399819136, -0.009922480210661888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03256305679678917, 227.0, 0.0, 0.0, 0, 0, 0, 0
7858, 0.0023152269423007965, -0.0014971172204241157, -0.0010425420477986336, 0.005597451236099005, 0.0002986980543937534, -0.011172156780958176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03524068742990494, 227.0, 0.0, 0.0, 0, 0, 0, 0
7878, 0.0024432274512946606, -0.0014895211206749082, -0.0012938346480950713, 0.006491710897535086, 0.00024658735492266715, -0.012702172622084618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03912145271897316, 227.0, 0.0, 0.0, 0, 0, 0, 0
7898, 0.002878585597500205, -0.0014643530594184995, -0.0009497247519902885, 0.008084877394139767, 0.0005363118834793568, -0.010853724554181099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035830724984407425, 228.0, 0.0, 0.0, 0, 0, 0, 0
7918, 0.002417187439277768, -0.0010125120170414448, -0.0011744912480935454, 0.006327883806079626, 0.003151480108499527, -0.011919979937374592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03587367758154869, 228.0, 0.0, 0.0, 0, 0, 0, 0
7938, 0.002542016329243779, -0.0009497551945969462, -0.0009064701152965426, 0.006640850566327572, 0.0032041529193520546, -0.010370881296694279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03447411581873894, 228.0, 0.0, 0.0, 0, 0, 0, 0
7958, 0.0026762643828988075, -0.0008789603598415852, -0.001127553405240178, 0.0070361304096877575, 0.0038309337105602026, -0.01172601617872715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03538007289171219, 229.0, 0.0, 0.0, 0, 0, 0, 0
7978, 0.0025891673285514116, -0.0014386225957423449, -0.0007748876814730465, 0.006822209805250168, 0.0018731236923485994, -0.009736090898513794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03867321461439133, 229.0, 0.0, 0.0, 0, 0, 0, 0
7998, 0.0027295907493680716, -0.001397646963596344, -0.0009835583623498678, 0.007222221232950687, 0.0023340608458966017, -0.011088498868048191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03878235071897507, 228.0, 0.0, 0.0, 0, 0, 0, 0
