timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
25845, 0.01079702377319336, 0.0034156464971601963, -3.823438964900561e-05, 0.009145674295723438, -0.0011507535818964243, -0.0005001932149752975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6165170073509216, 0.014857856556773186, -1.3294323682785034, 0.036871949471018337
25865, 0.010629978962242603, 0.0033983855973929167, -4.798375448444858e-05, 0.008435288444161415, -0.001507527893409133, -0.000658431847114116, 129826.1953125, 156336.578125, 90762.46875, 118511.015625, 141874.65625, 101664.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4430731534957886, 346.0, 0.0, 0.0, -0.6164972186088562, 0.014793060719966888, -1.3294432163238525, 0.03703666484606737
25885, 0.011209062300622463, 0.003386669559404254, -4.236845052218996e-05, 0.011576127260923386, -0.0014380242209881544, -0.0006662285304628313, 129823.953125, 156340.421875, 90765.5703125, 118514.703125, 141875.640625, 101659.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4431014060974121, 346.0, 0.0, 0.0, -0.61649090051651, 0.014887738972902298, -1.3295090198516846, 0.03598355807251129
25905, 0.01103207841515541, 0.0033709369599819183, -5.8489014918450266e-05, 0.010181846097111702, -0.0014244932681322098, -0.0013177882647141814, 129822.96875, 156336.578125, 90764.421875, 118511.015625, 141887.3125, 101661.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44315776228904724, 346.0, 0.0, 0.0, -0.61646568775177, 0.014897463843226433, -1.3295278549194336, 0.03624475936482434
25925, 0.011237865313887596, 0.0036356812343001366, -4.584963608067483e-05, 0.011169003322720528, -0.0003371192142367363, -0.0008346600225195289, 129826.1953125, 156336.578125, 90768.3203125, 118523.4296875, 141871.875, 101663.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44298115372657776, 341.0, 0.0, 0.0, -0.6164908409118652, 0.01484216284006834, -1.3294553756713867, 0.03715463756729305
25945, 0.01079559326171875, 0.003362864488735795, -5.826867345604114e-05, 0.008597096428275108, -0.0017405194230377674, -0.0009934483096003532, 129826.8203125, 156336.578125, 90765.21875, 118512.5234375, 141874.65625, 101663.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4432528614997864, 341.0, 0.0, 0.0, -0.6164920330047607, 0.014794371090829372, -1.3294520378112793, 0.03664982254805546
25965, 0.011012422852218151, 0.003369560930877924, -6.418849079636857e-05, 0.009510118514299393, -0.0018112912075594068, -0.0005029683816246688, 129835.15625, 156340.421875, 90767.171875, 118512.5234375, 141880.984375, 101667.671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4444981813430786, 341.0, 0.0, 0.0, -0.6164842247962952, 0.01483498327434063, -1.3294687271118164, 0.036086413115962494
25985, 0.011351536028087139, 0.0033646204974502325, -4.361128230812028e-05, 0.011130798608064651, -0.001719956984743476, -0.00029284536140039563, 129821.71875, 156338.5, 90771.421875, 118524.09375, 141872.375, 101664.3125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4462055265903473, 343.0, 0.0, 0.0, -0.6164587736129761, 0.01483854092657566, -1.329489827156067, 0.03671840852690304
26005, 0.0108848437666893, 0.00333782029338181, -4.267890835762955e-05, 0.00859437882900238, -0.0019580384250730276, -0.00021531879610847682, 129820.1015625, 156338.5, 90771.421875, 118507.328125, 141878.703125, 101659.453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4489915370941162, 343.0, 0.0, 0.0, -0.61634361743927, 0.014886398799717426, -1.3294538259506226, 0.03411266753135531
26025, 0.011488066986203194, 0.003311986569315195, 0.0003844618331640959, 0.011507040821015835, -0.0015957036521285772, 0.002146999118849635, 129830.046875, 156338.5, 90768.3203125, 118511.859375, 141876.921875, 101668.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4440738558769226, 343.0, 0.0, 0.0, -0.6164199709892273, 0.015002918429672718, -1.3295053243637085, 0.03616634628650607
26045, 0.010679397732019424, 0.0032922413665801287, 0.0004315782571211457, 0.0071086585521698, -0.0015024375170469284, 0.0016621823888272047, 129823.953125, 156338.5, 90773.375, 118509.5078125, 141880.484375, 101661.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44954636693000793, 346.0, 0.0, 0.0, -0.6164074540138245, 0.014973725192248821, -1.3295319080352783, 0.036160704557337955
26065, 0.011481160297989845, 0.0030890628695487976, 0.0002889209717977792, 0.010298522189259529, -0.0024959540460258722, 0.0009294705232605338, 129834.5234375, 156338.5, 90769.46875, 118514.0390625, 141880.984375, 101666.921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.44667109847068787, 346.0, 0.0, 0.0, -0.6164735555648804, 0.014798597432672977, -1.3294663429260254, 0.03664386925796475
26085, 0.011140098795294762, 0.0033312488812953234, 0.0003084373311139643, 0.008515982888638973, -0.00046850653598085046, 0.0010057761101052165, 129826.1953125, 156336.578125, 90767.171875, 118522.0859375, 141878.703125, 101661.5078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4567275643348694, 337.0, 0.0, 0.0, -0.6164873242378235, 0.014747217297554016, -1.3294597864151, 0.036894978739112454
26105, 0.011089939624071121, 0.0032902045641094446, 0.00020036687783431262, 0.00793119054287672, -0.0005186043563298881, 0.0001332705869572237, 129840.6171875, 156336.578125, 90768.3203125, 118516.21875, 141878.203125, 101662.2578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4568932056427002, 337.0, 0.0, 0.0, -0.6164221167564392, 0.01476391963660717, -1.3294886350631714, 0.035488721969076424
26125, 0.01125558651983738, 0.003280982607975602, 0.00020333447901066393, 0.008658678270876408, -0.0004981671227142215, 0.00013136124471202493, 129829.0625, 156340.421875, 90776.125, 118510.34375, 141874.15625, 101664.3125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4560542702674866, 337.0, 0.0, 0.0, -0.6164309978485107, 0.014959892258048058, -1.329589605331421, 0.03514178232786586
26145, 0.010706795379519463, 0.002971968147903681, 0.0002101744175888598, 0.006043522618710995, -0.0021263454109430313, 0.000269819371169433, 129827.8046875, 156336.578125, 90769.921875, 118515.375, 141880.484375, 101658.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4543319344520569, 340.0, 0.0, 0.0, -0.616489589214325, 0.014829754829406738, -1.3294591903686523, 0.037004371487697044
26165, 0.011704139411449432, 0.003304102923721075, 0.00012436926772352308, 0.010745755396783352, -0.00025513360742479563, -0.0003581599739845842, 129828.4375, 156338.5, 90776.9296875, 118511.015625, 141883.265625, 101662.0546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4568759799003601, 340.0, 0.0, 0.0, -0.6164533495903015, 0.014801397919654846, -1.3294923305511475, 0.036737590859686434
26185, 0.011149885132908821, 0.00328205619007349, 0.0001275077520404011, 0.008224851451814175, -0.000805963936727494, 3.362549978191964e-05, 129834.5234375, 156334.65625, 90779.2265625, 118512.5234375, 141878.703125, 101662.8125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45742183923721313, 340.0, 0.0, 0.0, -0.6164040565490723, 0.014796409755945206, -1.3295000791549683, 0.0365602054037758
26205, 0.010790685191750526, 0.0029411078430712223, 8.563020674046129e-05, 0.0059752026572823524, -0.0019218898378312588, 0.00011304465442663059, 129832.9140625, 156338.5, 90776.125, 118510.34375, 141874.15625, 101663.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45751550793647766, 342.0, 0.0, 0.0, -0.6164529919624329, 0.014790835790336132, -1.3294777870178223, 0.036096335452714665
26225, 0.011362032033503056, 0.002947105560451746, 9.128348756348714e-05, 0.008602050133049488, -0.0017353593138977885, -0.000330863957060501, 129832.9140625, 156336.578125, 90770.2734375, 118508.1640625, 141872.875, 101664.8671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4569260776042938, 342.0, 0.0, 0.0, -0.6165456175804138, 0.014832894317805767, -1.3294150829315186, 0.03958218790966636
26245, 0.010757784359157085, 0.00350498640909791, 5.3230516641633585e-05, 0.005723764654248953, 0.0011088976170867682, -0.0002904042776208371, 129835.15625, 156338.5, 90777.7265625, 118511.015625, 141880.484375, 101666.921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4524288773536682, 342.0, 0.0, 0.0, -0.6164118647575378, 0.014904245734214783, -1.329554557800293, 0.03758921834487617
