timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
10114, 0.0011995946988463402, -4.0968923713080585e-05, 0.014977418817579746, 0.0030789365991950035, -0.0013758435379713774, -0.004856667015701532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7401000261306763, 0.018762152642011642, 0.44944077730178833, 0.07873038234841308
10134, 0.0012583809439092875, -6.68854481773451e-05, 0.015297177247703075, 0.0033544814214110374, -0.001330694300122559, -0.0028127420227974653, 129192.0234375, 156072.703125, 87535.0859375, 118438.8984375, 141355.734375, 101384.421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01686123013496399, 0, 0, 0, -0.7401658892631531, 0.018619414418935776, 0.44946229457855225, 0.07872911375164848
10154, 0.0007055951282382011, -7.552808528998867e-05, 0.015241430141031742, 0.000553252873942256, -0.001200138358399272, -0.0029699739534407854, 129243.109375, 156078.421875, 87588.921875, 118449.7890625, 141371.140625, 101402.1328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016087573021650314, 218.0, 0.0, 0.0, -0.74015212059021, 0.018601596355438232, 0.4494401216506958, 0.07905927007650497
10174, 0.001526690786704421, -6.676600605715066e-05, 0.01509858388453722, 0.00510772317647934, -0.001131200697273016, -0.0032353494316339493, 129293.2421875, 156086.046875, 87648.515625, 118483.28125, 141415.59375, 101432.6953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.016006866469979286, 218.0, 0.0, 0.0, -0.7401391267776489, 0.01855221949517727, 0.4494814872741699, 0.07868423764866685
10194, 0.0007086420664563775, -7.105097029125318e-05, 0.01503960695117712, 0.001052075531333685, -0.0011714845895767212, -0.0031074401922523975, 129332.2109375, 156089.859375, 87698.8671875, 118516.7890625, 141453.734375, 101451.1640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014063283801078796, 218.0, 0.0, 0.0, -0.7400822639465332, 0.018767695873975754, 0.44942742586135864, 0.07909216796700433
10214, 0.0006961407489143312, 0.00022252675262279809, 0.015385930426418781, 0.0009400301496498287, 0.00011867331340909004, -0.0007656452944502234, 129368.9375, 156093.6875, 87728.6875, 118553.9765625, 141495.421875, 101480.9765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013742852956056595, 218.0, 0.0, 0.0, -0.7400668859481812, 0.018712932243943214, 0.44944435358047485, 0.07866063865011863
10234, 0.000985846621915698, 0.00022725894814357162, 0.015371164306998253, 0.002301341388374567, 6.29328060313128e-05, -0.0008121673599816859, 129408.546875, 156097.5, 87768.3828125, 118583.796875, 141522.203125, 101502.046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013228214345872402, 218.0, 0.0, 0.0, -0.740175724029541, 0.018593130633234978, 0.4494567811489105, 0.07884580543402976
10254, 0.0006885156035423279, 0.0002286411909153685, 0.016004107892513275, 0.0011770485434681177, -7.467872637789696e-05, 0.002657615812495351, 129446.8828125, 156103.21875, 87798.2109375, 118605.75, 141551.25, 101516.421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013637414202094078, 215.0, 0.0, 0.0, -0.7401757836341858, 0.018623504787683487, 0.4494377076625824, 0.0792850465252981
10274, 0.001680174027569592, -9.878146556729916e-06, 0.016059909015893936, 0.006225322373211384, -0.0012200125493109226, 0.0028350697830319405, 129478.1875, 156101.3125, 87829.96875, 118622.5078125, 141575.25, 101539.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011344000697135925, 215.0, 0.0, 0.0, -0.7401193380355835, 0.01880258321762085, 0.4495091140270233, 0.07799260823893588
10294, 0.0014615034451708198, -0.00027830316685140133, 0.01607184298336506, 0.004879870917648077, -0.0022532790899276733, 0.0027358231600373983, 129501.515625, 156105.125, 87857.0859375, 118638.59375, 141599.765625, 101553.9140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01522829569876194, 215.0, 0.0, 0.0, -0.7400783896446228, 0.01889597252011299, 0.4496655762195587, 0.07867481175297697
