timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
4835, 0.007143106777220964, -0.005786828696727753, 0.005069735925644636, 0.03625212237238884, -0.029862605035305023, -0.0005254728603176773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4855, 0.007271097972989082, -0.005688925739377737, 0.004668697714805603, 0.03432326391339302, -0.027331063523888588, -0.002318301936611533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04645758494734764, 218.0, 0.0, 0.0, 0, 0, 0, 0
4875, 0.007966648787260056, -0.006244907155632973, 0.004626452457159758, 0.03525501862168312, -0.028266625478863716, -0.0019594847690314054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047471243888139725, 220.0, 0.0, 0.0, 0, 0, 0, 0
4895, 0.007781048305332661, -0.006099534220993519, 0.005226533859968185, 0.03172527253627777, -0.025505684316158295, 0.001795168500393629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047679729759693146, 220.0, 0.0, 0.0, 0, 0, 0, 0
4915, 0.008426760323345661, -0.006617064122110605, 0.00526243494823575, 0.032812729477882385, -0.026180988177657127, 0.0018166527152061462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04926304146647453, 218.0, 0.0, 0.0, 0, 0, 0, 0
4935, 0.008471012115478516, -0.006713781040161848, 0.0052129789255559444, 0.030575275421142578, -0.024571459740400314, 0.0013069645501673222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04875252768397331, 218.0, 0.0, 0.0, 0, 0, 0, 0
4955, 0.00838439166545868, -0.006859143730252981, 0.00526503985747695, 0.02828824706375599, -0.02311701327562332, 0.0013062716461718082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048185158520936966, 218.0, 0.0, 0.0, 0, 0, 0, 0
4975, 0.008208551444113255, -0.006709953770041466, 0.005205927882343531, 0.02536638267338276, -0.020427638664841652, 0.0009081998723559082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052244797348976135, 216.0, 0.0, 0.0, 0, 0, 0, 0
4995, 0.008722607977688313, -0.0071212234906852245, 0.005223711021244526, 0.02604958415031433, -0.020697863772511482, 0.0008514617802575231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054036498069763184, 216.0, 0.0, 0.0, 0, 0, 0, 0
5015, 0.009493790566921234, -0.00719810975715518, 0.005147045012563467, 0.027996348217129707, -0.01902247779071331, 0.00046547106467187405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05595032870769501, 216.0, 0.0, 0.0, 0, 0, 0, 0
