timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, prewhisker1_1, prewhisker1_2, prewhisker1_3, prewhisker2_1, prewhisker2_2, prewhisker2_3, MLPwhisker1, MLPwhisker2, stateouterloop, yaw, laserFront, KFwhisker1, KFwhisker2, Position X, Position Y, Position Z, yaw
16064, 0.20057325065135956, -0.13527198135852814, 0.0013373581459745765, -0.010203512385487556, -0.017670556902885437, 0.0034431025851517916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6676997542381287, 0.017962543293833733, -0.06981981545686722, 0.029519478070623967
16084, 0.2007744014263153, -0.13586927950382233, 0.0014305993681773543, -0.008098496124148369, -0.019403576850891113, 0.00354373618029058, 129060.859375, 156457.5, 91456.3984375, 117262.03125, 141403.234375, 101094.703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12391342967748642, 217.0, 0.0, 0.0, -0.6676870584487915, 0.0179359819740057, -0.06981771439313889, 0.029556149025424253
16104, 0.20036731660366058, -0.13509581983089447, 0.0017578559927642345, -0.009485919028520584, -0.013361855410039425, 0.004874318838119507, 129054.1484375, 156457.5, 91456.3984375, 117257.6875, 141410.84375, 101099.3515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12324654310941696, 217.0, 0.0, 0.0, -0.6676769852638245, 0.017903555184602737, -0.06983291357755661, 0.029802404392534534
16124, 0.204543799161911, -0.13548967242240906, 0.0020051375031471252, 0.015129828825592995, -0.014708043076097965, 0.005987132433801889, 129048.6953125, 156459.421875, 91462.2734375, 117259.0390625, 141409.0625, 101095.796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12127038836479187, 217.0, 0.0, 0.0, -0.6677019596099854, 0.017934706062078476, -0.06981472671031952, 0.029490750869139555
16144, 0.20572702586650848, -0.13823501765727997, 0.001370656187646091, 0.021503478288650513, -0.02908865176141262, 0.002123606624081731, 129052.5390625, 156457.5, 91458.359375, 117267.0546875, 141409.0625, 101095.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12354674935340881, 218.0, 0.0, 0.0, -0.6676602959632874, 0.017865926027297974, -0.06984341889619827, 0.029562509732774137
16164, 0.20616361498832703, -0.13882413506507874, 0.0014151264913380146, 0.02218588814139366, -0.029824858531355858, 0.0023330627009272575, 129057.015625, 156463.265625, 91459.15625, 117266.3828125, 141410.34375, 101095.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13577352464199066, 218.0, 0.0, 0.0, -0.6676754355430603, 0.017886603251099586, -0.06980837136507034, 0.029467254408738167
16184, 0.2094275951385498, -0.1418047696352005, 0.0007405818905681372, 0.03876974433660507, -0.0442613810300827, -0.0019873562268912792, 129058.625, 156457.5, 91456.3984375, 117260.5390625, 141412.625, 101095.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13629984855651855, 218.0, 0.0, 0.0, -0.6676610112190247, 0.017907552421092987, -0.06982603669166565, 0.029903455645343118
16204, 0.20587801933288574, -0.14006640017032623, 0.0010908395051956177, 0.017061278223991394, -0.031019318848848343, 0.0002137211849913001, 129054.78125, 156457.5, 91463.078125, 117260.5390625, 141409.0625, 101095.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13735534250736237, 217.0, 0.0, 0.0, -0.6676944494247437, 0.017947543412446976, -0.06981939822435379, 0.029118483484931585
16224, 0.2045750916004181, -0.14005690813064575, 0.0011476470390334725, 0.008583382703363895, -0.027966966852545738, 0.00045223659253679216, 129053.515625, 156457.5, 91454.4375, 117259.7109375, 141414.890625, 101091.1484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1371285617351532, 217.0, 0.0, 0.0, -0.6676061749458313, 0.017962953075766563, -0.06985989958047867, 0.0293613203030521
16244, 0.20076851546764374, -0.14382953941822052, 0.0005951896891929209, -0.01245847437530756, -0.04524662718176842, -0.0023862156085669994, 129058.625, 156459.421875, 91458.359375, 117263.53125, 141414.890625, 101095.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14053653180599213, 217.0, 0.0, 0.0, -0.6676245331764221, 0.01794576644897461, -0.0698060542345047, 0.029050147572602887
